ICCID;IMSI;MSISDN;Billing Status;Data Session;Active Price Plan;Base Price Plan;Technology;Data Volume;SMS MO/MT Count;Voice MO/MT Duration;Country;Activation Date (UTC);Group;Device;Roaming Profile;APN Group;APN & Static IP;Service Profile;IMEI
89430301722229276447;232031722927644;436761723676659;In Billing;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;;323879;0 / 0;0 / 0;Colombia;2024-01-15;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.15.117.230;DATA/SMS [TMA]
89430301722229276454;232031722927645;436761723676660;In Billing;Offline;RASTREAR_10MB_ZoneD_Colombia_Pool;;;30164;0 / 0;0 / 0;Colombia;2023-11-01;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.14.95.91;DATA/SMS [TMA]
89430301722229276462;232031722927646;436761723676661;In Billing;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;;660144;0 / 0;0 / 0;Colombia;2023-10-31;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.15.49.75;DATA/SMS [TMA]
89430301722229276470;232031722927647;436761723676662;In Billing;Offline;RASTREAR_10MB_ZoneD_Colombia_Pool;;;;0 / 0;0 / 0;Colombia;2023-10-25;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.15.48.230;DATA/SMS [TMA]
89430301722229276488;232031722927648;436761723676663;In Billing;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;;133297;0 / 0;0 / 0;Colombia;2023-10-31;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.14.83.176;DATA/SMS [TMA]
89430301722229276496;232031722927649;436761723676664;In Billing;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;;284377;0 / 0;0 / 0;Colombia;2023-10-26;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.14.43.18;DATA/SMS [TMA]
89430301722229276504;232031722927650;436761723676666;In Billing;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;;333514;0 / 0;0 / 0;Colombia;2023-10-25;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.14.140.139;DATA/SMS [TMA]
89430301722229276512;232031722927651;436761723676667;In Billing;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;;225370;0 / 0;0 / 0;Colombia;2023-10-25;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.15.189.167;DATA/SMS [TMA]
89430301722229276520;232031722927652;436761723676668;In Billing;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;;419547;0 / 0;0 / 0;Colombia;2023-10-23;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.15.108.145;DATA/SMS [TMA]
89430301722229276538;232031722927653;436761723676665;In Billing;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;;482683;0 / 0;0 / 0;Colombia;2023-10-21;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.14.8.87;DATA/SMS [TMA]
89430301722229276546;232031722927654;436761723676669;In Billing;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;;269264;0 / 0;0 / 0;Colombia;2023-11-10;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.15.15.181;DATA/SMS [TMA]
89430301722229276553;232031722927655;436761723676670;In Billing;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;;365902;0 / 0;0 / 0;Colombia;2023-11-28;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.15.222.95;DATA/SMS [TMA]
89430301722229276561;232031722927656;436761723676671;In Billing;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;;410033;0 / 0;0 / 0;Colombia;2023-11-12;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.14.223.2;DATA/SMS [TMA]
89430301722229276579;232031722927657;436761723676672;In Billing;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;;680391;0 / 0;0 / 0;Colombia;2023-11-15;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.15.119.142;DATA/SMS [TMA]
89430301722229276587;232031722927658;436761723676673;In Billing;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;;370128;0 / 0;0 / 0;Colombia;2024-03-06;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.14.216.129;DATA/SMS [TMA]
89430301722229276595;232031722927659;436761723676674;In Billing;Offline;RASTREAR_10MB_ZoneD_Colombia_Pool;;;970833;0 / 0;0 / 0;Ecuador;2024-05-06;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.15.68.239;DATA/SMS [TMA]
89430301722229276603;232031722927660;436761723676675;In Billing;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;;406324;0 / 0;0 / 0;Ecuador;2024-03-05;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.15.64.186;DATA/SMS [TMA]
89430301722229276611;232031722927661;436761723676676;In Billing;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;;628177;0 / 0;0 / 0;Ecuador;2023-12-29;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.15.129.174;DATA/SMS [TMA]
89430301722229276629;232031722927662;436761723676677;In Billing;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;;874826;0 / 0;0 / 0;Colombia;2023-11-23;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.14.190.152;DATA/SMS [TMA]
89430301722229276637;232031722927663;436761723676678;In Billing;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;;579650;0 / 0;0 / 0;Colombia;2023-11-27;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.15.157.80;DATA/SMS [TMA]
89430301722229276645;232031722927664;436761723676679;In Testing;;RASTREAR_10MB_ZoneD_Colombia_Pool;;;;0 / 0;0 / 0;;;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.15.169.147;DATA/SMS [TMA]
89430301722229276652;232031722927665;436761723676680;In Testing;;RASTREAR_10MB_ZoneD_Colombia_Pool;;;;0 / 0;0 / 0;;;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.15.214.128;DATA/SMS [TMA]
89430301722229276660;232031722927666;436761723676681;In Testing;;RASTREAR_10MB_ZoneD_Colombia_Pool;;;;0 / 0;0 / 0;;;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.15.149.172;DATA/SMS [TMA]
89430301722229276678;232031722927667;436761723676682;In Billing;Online;RASTREAR_10MB_ZoneD_Colombia_Pool;;;408872;0 / 0;0 / 0;Colombia;2023-11-30;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.15.139.84;DATA/SMS [TMA]
89430301722229276686;232031722927668;436761723676683;In Billing;Offline;RASTREAR_10MB_ZoneD_Colombia_Pool;;;319089;0 / 0;0 / 0;Ecuador;2023-11-22;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.14.250.54;DATA/SMS [TMA]
89430301722232312791;232031723231279;436761723826144;In Testing;;RASTREAR_3MB_ZoneD_Colombia_Pool;;;;0 / 0;0 / 0;;;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.15.82.228;DATA/SMS [TMA]
89430301722232312809;232031723231280;436761723826145;In Testing;;RASTREAR_3MB_ZoneD_Colombia_Pool;;;;0 / 0;0 / 0;;;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.15.180.149;DATA/SMS [TMA]
89430301722232312817;232031723231281;436761723826146;In Testing;;RASTREAR_3MB_ZoneD_Colombia_Pool;;;;0 / 0;0 / 0;;;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.15.133.35;DATA/SMS [TMA]
89430301722232312825;232031723231282;436761723826147;In Testing;;RASTREAR_3MB_ZoneD_Colombia_Pool;;;;0 / 0;0 / 0;;;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.15.187.150;DATA/SMS [TMA]
89430301722232312833;232031723231283;436761723826148;In Testing;;RASTREAR_3MB_ZoneD_Colombia_Pool;;;;0 / 0;0 / 0;;;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.14.178.99;DATA/SMS [TMA]
89430301722232312841;232031723231284;436761723826149;In Testing;;RASTREAR_3MB_ZoneD_Colombia_Pool;;;;0 / 0;0 / 0;;;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.15.50.120;DATA/SMS [TMA]
89430301722232312858;232031723231285;436761723826150;In Testing;;RASTREAR_3MB_ZoneD_Colombia_Pool;;;;0 / 0;0 / 0;;;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.14.188.203;DATA/SMS [TMA]
89430301722232312866;232031723231286;436761723826151;In Testing;;RASTREAR_3MB_ZoneD_Colombia_Pool;;;;0 / 0;0 / 0;;;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.15.51.194;DATA/SMS [TMA]
89430301722232312874;232031723231287;436761723826152;In Testing;;RASTREAR_3MB_ZoneD_Colombia_Pool;;;;0 / 0;0 / 0;;;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.15.113.151;DATA/SMS [TMA]
89430301722232312882;232031723231288;436761723826153;In Testing;;RASTREAR_3MB_ZoneD_Colombia_Pool;;;;0 / 0;0 / 0;;;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.14.4.24;DATA/SMS [TMA]
89430301722232312890;232031723231289;436761723826154;In Testing;;RASTREAR_3MB_ZoneD_Colombia_Pool;;;;0 / 0;0 / 0;;;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.15.209.210;DATA/SMS [TMA]
89430301722232312908;232031723231290;436761723826155;In Testing;;RASTREAR_3MB_ZoneD_Colombia_Pool;;;;0 / 0;0 / 0;;;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.15.76.65;DATA/SMS [TMA]
89430301722232312916;232031723231291;436761723826156;In Testing;;RASTREAR_3MB_ZoneD_Colombia_Pool;;;;0 / 0;0 / 0;;;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.15.4.20;DATA/SMS [TMA]
89430301722232312924;232031723231292;436761723826157;In Testing;;RASTREAR_3MB_ZoneD_Colombia_Pool;;;;0 / 0;0 / 0;;;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.15.6.78;DATA/SMS [TMA]
89430301722232312932;232031723231293;436761723826158;In Testing;;RASTREAR_3MB_ZoneD_Colombia_Pool;;;;0 / 0;0 / 0;;;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.15.194.112;DATA/SMS [TMA]
89430301722232312940;232031723231294;436761723826159;In Testing;;RASTREAR_3MB_ZoneD_Colombia_Pool;;;;0 / 0;0 / 0;;;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.14.23.17;DATA/SMS [TMA]
89430301722232312957;232031723231295;436761723826160;In Testing;;RASTREAR_3MB_ZoneD_Colombia_Pool;;;;0 / 0;0 / 0;;;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.15.64.22;DATA/SMS [TMA]
89430301722232312965;232031723231296;436761723826161;In Testing;;RASTREAR_3MB_ZoneD_Colombia_Pool;;;;0 / 0;0 / 0;;;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.14.197.99;DATA/SMS [TMA]
89430301722232312973;232031723231297;436761723826162;In Testing;;RASTREAR_3MB_ZoneD_Colombia_Pool;;;;0 / 0;0 / 0;;;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.14.2.100;DATA/SMS [TMA]
89430301722232312981;232031723231298;436761723826163;In Testing;;RASTREAR_3MB_ZoneD_Colombia_Pool;;;;0 / 0;0 / 0;;;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.15.201.101;DATA/SMS [TMA]
89430301722232312999;232031723231299;436761723826164;In Testing;;RASTREAR_3MB_ZoneD_Colombia_Pool;;;;0 / 0;0 / 0;;;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.14.117.251;DATA/SMS [TMA]
89430301722232313005;232031723231300;436761723826165;In Testing;;RASTREAR_3MB_ZoneD_Colombia_Pool;;;;0 / 0;0 / 0;;;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.15.186.14;DATA/SMS [TMA]
89430301722232313013;232031723231301;436761723826166;In Testing;;RASTREAR_3MB_ZoneD_Colombia_Pool;;;;0 / 0;0 / 0;;;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.14.166.252;DATA/SMS [TMA]
89430301722232313021;232031723231302;436761723826167;In Testing;;RASTREAR_3MB_ZoneD_Colombia_Pool;;;;0 / 0;0 / 0;;;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.14.30.83;DATA/SMS [TMA]
89430301722232313039;232031723231303;436761723826168;In Testing;;RASTREAR_3MB_ZoneD_Colombia_Pool;;;;0 / 0;0 / 0;;;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.15.242.231;DATA/SMS [TMA]
89430301722232313047;232031723231304;436761723826169;In Testing;;RASTREAR_3MB_ZoneD_Colombia_Pool;;;;0 / 0;0 / 0;;;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.14.227.44;DATA/SMS [TMA]
89430301722232313054;232031723231305;436761723826170;In Testing;;RASTREAR_3MB_ZoneD_Colombia_Pool;;;;0 / 0;0 / 0;;;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.15.178.142;DATA/SMS [TMA]
89430301722232313062;232031723231306;436761723826171;In Testing;;RASTREAR_3MB_ZoneD_Colombia_Pool;;;;0 / 0;0 / 0;;;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.14.183.51;DATA/SMS [TMA]
89430301722232313070;232031723231307;436761723826172;In Testing;;RASTREAR_3MB_ZoneD_Colombia_Pool;;;;0 / 0;0 / 0;;;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.14.211.92;DATA/SMS [TMA]
89430301722232313088;232031723231308;436761723826173;In Testing;;RASTREAR_3MB_ZoneD_Colombia_Pool;;;;0 / 0;0 / 0;;;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.15.190.229;DATA/SMS [TMA]
89430301722232313096;232031723231309;436761723826174;In Testing;;RASTREAR_3MB_ZoneD_Colombia_Pool;;;;0 / 0;0 / 0;;;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.15.241.66;DATA/SMS [TMA]
89430301722232313104;232031723231310;436761723826175;In Testing;;RASTREAR_3MB_ZoneD_Colombia_Pool;;;;0 / 0;0 / 0;;;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.15.9.126;DATA/SMS [TMA]
89430301722232313112;232031723231311;436761723826176;In Testing;;RASTREAR_3MB_ZoneD_Colombia_Pool;;;;0 / 0;0 / 0;;;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.14.11.187;DATA/SMS [TMA]
89430301722232313120;232031723231312;436761723826177;In Testing;;RASTREAR_3MB_ZoneD_Colombia_Pool;;;;0 / 0;0 / 0;;;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.15.26.240;DATA/SMS [TMA]
89430301722232313138;232031723231313;436761723826178;In Testing;;RASTREAR_3MB_ZoneD_Colombia_Pool;;;;0 / 0;0 / 0;;;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.15.4.97;DATA/SMS [TMA]
89430301722232313146;232031723231314;436761723826179;In Testing;;RASTREAR_3MB_ZoneD_Colombia_Pool;;;;0 / 0;0 / 0;;;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.15.103.237;DATA/SMS [TMA]
89430301722232313153;232031723231315;436761723826180;In Testing;;RASTREAR_3MB_ZoneD_Colombia_Pool;;;;0 / 0;0 / 0;;;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.15.62.222;DATA/SMS [TMA]
89430301722232313161;232031723231316;436761723826181;In Testing;;RASTREAR_3MB_ZoneD_Colombia_Pool;;;;0 / 0;0 / 0;;;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.14.219.223;DATA/SMS [TMA]
89430301722232313179;232031723231317;436761723826182;In Testing;;RASTREAR_3MB_ZoneD_Colombia_Pool;;;;0 / 0;0 / 0;;;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.14.226.160;DATA/SMS [TMA]
89430301722232313187;232031723231318;436761723826183;In Testing;;RASTREAR_3MB_ZoneD_Colombia_Pool;;;;0 / 0;0 / 0;;;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.14.194.82;DATA/SMS [TMA]
89430301722232313195;232031723231319;436761723826184;In Testing;;RASTREAR_3MB_ZoneD_Colombia_Pool;;;;0 / 0;0 / 0;;;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.14.124.243;DATA/SMS [TMA]
89430301722232313203;232031723231320;436761723826185;In Testing;;RASTREAR_3MB_ZoneD_Colombia_Pool;;;;0 / 0;0 / 0;;;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.14.59.116;DATA/SMS [TMA]
89430301722232313211;232031723231321;436761723826186;In Testing;;RASTREAR_3MB_ZoneD_Colombia_Pool;;;;0 / 0;0 / 0;;;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.14.82.5;DATA/SMS [TMA]
89430301722232313229;232031723231322;436761723826187;In Testing;;RASTREAR_3MB_ZoneD_Colombia_Pool;;;;0 / 0;0 / 0;;;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.14.167.198;DATA/SMS [TMA]
89430301722232313237;232031723231323;436761723826188;In Testing;;RASTREAR_3MB_ZoneD_Colombia_Pool;;;;0 / 0;0 / 0;;;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.15.161.182;DATA/SMS [TMA]
89430301722232313245;232031723231324;436761723826189;In Testing;;RASTREAR_3MB_ZoneD_Colombia_Pool;;;;0 / 0;0 / 0;;;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.15.5.204;DATA/SMS [TMA]
89430301722232313252;232031723231325;436761723826190;In Testing;;RASTREAR_3MB_ZoneD_Colombia_Pool;;;;0 / 0;0 / 0;;;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.14.44.104;DATA/SMS [TMA]
89430301722232313260;232031723231326;436761723826191;In Testing;;RASTREAR_3MB_ZoneD_Colombia_Pool;;;;0 / 0;0 / 0;;;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.15.110.62;DATA/SMS [TMA]
89430301722232313278;232031723231327;436761723826192;In Testing;;RASTREAR_3MB_ZoneD_Colombia_Pool;;;;0 / 0;0 / 0;;;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.15.78.86;DATA/SMS [TMA]
89430301722232313286;232031723231328;436761723826193;In Testing;;RASTREAR_3MB_ZoneD_Colombia_Pool;;;;0 / 0;0 / 0;;;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.15.248.214;DATA/SMS [TMA]
89430301722232313294;232031723231329;436761723826194;In Testing;;RASTREAR_3MB_ZoneD_Colombia_Pool;;;;0 / 0;0 / 0;;;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.14.236.136;DATA/SMS [TMA]
89430301722232313302;232031723231330;436761723826195;In Testing;;RASTREAR_3MB_ZoneD_Colombia_Pool;;;;0 / 0;0 / 0;;;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.14.166.45;DATA/SMS [TMA]
89430301722232313310;232031723231331;436761723826196;In Testing;;RASTREAR_3MB_ZoneD_Colombia_Pool;;;;0 / 0;0 / 0;;;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.14.138.26;DATA/SMS [TMA]
89430301722232313328;232031723231332;436761723826197;In Testing;;RASTREAR_3MB_ZoneD_Colombia_Pool;;;;0 / 0;0 / 0;;;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.15.83.210;DATA/SMS [TMA]
89430301722232313336;232031723231333;436761723826198;In Testing;;RASTREAR_3MB_ZoneD_Colombia_Pool;;;;0 / 0;0 / 0;;;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.14.72.67;DATA/SMS [TMA]
89430301722232313344;232031723231334;436761723826199;In Testing;;RASTREAR_3MB_ZoneD_Colombia_Pool;;;;0 / 0;0 / 0;;;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.15.145.132;DATA/SMS [TMA]
89430301722232313351;232031723231335;436761723826200;In Testing;;RASTREAR_3MB_ZoneD_Colombia_Pool;;;;0 / 0;0 / 0;;;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.15.62.84;DATA/SMS [TMA]
89430301722232313369;232031723231336;436761723826201;In Testing;;RASTREAR_3MB_ZoneD_Colombia_Pool;;;;0 / 0;0 / 0;;;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.14.105.50;DATA/SMS [TMA]
89430301722232313377;232031723231337;436761723826202;In Testing;;RASTREAR_3MB_ZoneD_Colombia_Pool;;;;0 / 0;0 / 0;;;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.14.25.169;DATA/SMS [TMA]
89430301722232313385;232031723231338;436761723826203;In Testing;;RASTREAR_3MB_ZoneD_Colombia_Pool;;;;0 / 0;0 / 0;;;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.14.250.123;DATA/SMS [TMA]
89430301722232313393;232031723231339;436761723826204;In Testing;;RASTREAR_3MB_ZoneD_Colombia_Pool;;;;0 / 0;0 / 0;;;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.14.2.233;DATA/SMS [TMA]
89430301722232313401;232031723231340;436761723826205;In Testing;;RASTREAR_3MB_ZoneD_Colombia_Pool;;;;0 / 0;0 / 0;;;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.14.245.129;DATA/SMS [TMA]
89430301722232313419;232031723231341;436761723826206;In Testing;;RASTREAR_3MB_ZoneD_Colombia_Pool;;;;0 / 0;0 / 0;;;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.15.109.238;DATA/SMS [TMA]
89430301722232313427;232031723231342;436761723826207;In Testing;;RASTREAR_3MB_ZoneD_Colombia_Pool;;;;0 / 0;0 / 0;;;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.15.120.194;DATA/SMS [TMA]
89430301722232313435;232031723231343;436761723826208;In Testing;;RASTREAR_3MB_ZoneD_Colombia_Pool;;;;0 / 0;0 / 0;;;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.15.71.64;DATA/SMS [TMA]
89430301722232313443;232031723231344;436761723826209;In Testing;;RASTREAR_3MB_ZoneD_Colombia_Pool;;;;0 / 0;0 / 0;;;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.14.117.206;DATA/SMS [TMA]
89430301722232313450;232031723231345;436761723826210;In Testing;;RASTREAR_3MB_ZoneD_Colombia_Pool;;;;0 / 0;0 / 0;;;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.14.76.9;DATA/SMS [TMA]
89430301722232313468;232031723231346;436761723826211;In Testing;;RASTREAR_3MB_ZoneD_Colombia_Pool;;;;0 / 0;0 / 0;;;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.14.17.212;DATA/SMS [TMA]
89430301722232313476;232031723231347;436761723826212;In Testing;;RASTREAR_3MB_ZoneD_Colombia_Pool;;;;0 / 0;0 / 0;;;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.14.238.194;DATA/SMS [TMA]
89430301722232313484;232031723231348;436761723826213;In Testing;;RASTREAR_3MB_ZoneD_Colombia_Pool;;;;0 / 0;0 / 0;;;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.14.32.31;DATA/SMS [TMA]
89430301722232313492;232031723231349;436761723826214;In Testing;;RASTREAR_3MB_ZoneD_Colombia_Pool;;;;0 / 0;0 / 0;;;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.15.154.95;DATA/SMS [TMA]
89430301722232313500;232031723231350;436761723826215;In Testing;;RASTREAR_3MB_ZoneD_Colombia_Pool;;;;0 / 0;0 / 0;;;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.14.89.83;DATA/SMS [TMA]
89430301722232313518;232031723231351;436761723826216;In Testing;;RASTREAR_3MB_ZoneD_Colombia_Pool;;;;0 / 0;0 / 0;;;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.15.99.23;DATA/SMS [TMA]
89430301722232313526;232031723231352;436761723826217;In Testing;;RASTREAR_3MB_ZoneD_Colombia_Pool;;;;0 / 0;0 / 0;;;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.14.9.38;DATA/SMS [TMA]
89430301722232313534;232031723231353;436761723826218;In Testing;;RASTREAR_3MB_ZoneD_Colombia_Pool;;;;0 / 0;0 / 0;;;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.15.120.3;DATA/SMS [TMA]
89430301722232313542;232031723231354;436761723826219;In Testing;;RASTREAR_3MB_ZoneD_Colombia_Pool;;;;0 / 0;0 / 0;;;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.15.231.73;DATA/SMS [TMA]
89430301722232313559;232031723231355;436761723826220;In Testing;;RASTREAR_3MB_ZoneD_Colombia_Pool;;;;0 / 0;0 / 0;;;RASTREAR;;TMA Global Roaming Profile;iot.secure [TMA];iot.secure [TMA] 10.15.55.38;DATA/SMS [TMA]
